mode; se_or_pa; number; solver; ver; instance; timeout; width; validation_result; exit_status; time_real; time_user; time_sys; time_perc; time_mem
he; se; 0; grtd; 1; RandomHolmeKim_700_2_2.gr; 100s; 62; 0; 124; 100.01; 99.90; 0.00; 99%; 4268
he; se; 0; grtd; 1; RandomNewmanWattsStrogatz_100_5_3.gr; 100s; 23; 0; 124; 100.00; 99.89; 0.00; 99%; 3676
he; se; 0; grtd; 1; RandomNewmanWattsStrogatz_250_10_3.gr; 100s; 118; 0; 124; 100.00; 99.90; 0.00; 99%; 4048
he; se; 0; grtd; 1; RandomTriangulation_800.gr; 100s; 58; 0; 124; 100.01; 99.91; 0.00; 99%; 4872
he; se; 0; grtd; 1; RingedTree_6.gr; 100s; 11; 0; 124; 100.00; 99.89; 0.00; 99%; 3804
he; se; 0; grtd; 1; RingedTree_8.gr; 100s; 16; 0; 124; 100.00; 99.87; 0.00; 99%; 3936
he; se; 0; grtd; 1; RingedTree_10.gr; 100s; 23; 0; 124; 100.01; 99.91; 0.00; 99%; 5300
he; se; 0; grtd; 1; SchlaefliGraph.gr; 100s; 22; 0; 0; 13.32; 13.30; 0.00; 99%; 5708
he; se; 0; grtd; 1; ShrikhandeGraph.gr; 100s; 10; 0; 0; 0.03; 0.02; 0.00; 74%; 3576
he; se; 0; grtd; 1; SierpinskiGasketGraph_3.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3588
he; se; 0; grtd; 1; SimsGewirtzGraph.gr; 100s; 37; 0; 124; 100.00; 99.88; 0.00; 99%; 3716
he; se; 0; grtd; 1; SquaredSkewHadamardMatrixGraph_2.gr; 100s; 41; 0; 124; 100.00; 99.89; 0.00; 99%; 3864
he; se; 0; grtd; 1; SquaredSkewHadamardMatrixGraph_3.gr; 100s; 111; 0; 124; 100.00; 99.89; 0.00; 99%; 4340
he; se; 0; grtd; 1; StarGraph_100.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3584
he; se; 0; grtd; 1; SylvesterGraph.gr; 100s; 18; 0; 124; 100.00; 99.89; 0.00; 99%; 3552
he; se; 0; grtd; 1; SymplecticDualPolarGraph_4_4.gr; 100s; 65; 0; 124; 100.00; 99.89; 0.00; 99%; 3760
he; se; 0; grtd; 1; SymplecticPolarGraph_4_4.gr; 100s; 66; 0; 124; 100.00; 99.89; 0.00; 99%; 3856
he; se; 0; grtd; 1; SzekeresSnarkGraph.gr; 100s; 9; 0; 124; 100.00; 99.89; 0.00; 99%; 3720
he; se; 0; grtd; 1; TaylorTwographDescendantSRG_3.gr; 100s; 18; 0; 0; 76.79; 76.70; 0.00; 99%; 5700
he; se; 0; grtd; 1; TaylorTwographSRG_3.gr; 100s; 23; 0; 0; 63.95; 63.87; 0.00; 99%; 5620
he; se; 0; grtd; 1; Toroidal6RegularGrid2dGraph_4_6.gr; 100s; 10; 0; 0; 1.13; 1.12; 0.00; 99%; 3596
he; se; 0; grtd; 1; Tutte12Cage.gr; 100s; 33; 0; 124; 100.00; 99.89; 0.00; 99%; 3768
he; se; 0; grtd; 1; WheelGraph_100.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3616
he; se; 0; grtd; 1; WorldMap.gr; 100s; 6; 0; 0; 12.70; 12.68; 0.00; 99%; 3776
he; se; 0; grtd; 1; aes_32_3_keyfind_1.gaifman.gr; 100s; 85; 0; 124; 100.01; 99.91; 0.00; 99%; 4356
he; se; 0; grtd; 1; aes_64_1_keyfind_1.gaifman.gr; 100s; 80; 0; 124; 100.01; 99.91; 0.00; 99%; 4408
he; se; 0; grtd; 1; contiki_calc_input_to_operand1.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3588
he; se; 0; grtd; 1; contiki_collect_enqueue_dummy_packet.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 5612
he; se; 0; grtd; 1; contiki_collect_received_announcement.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3672
he; se; 0; grtd; 1; contiki_collect_send_ack.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3608
he; se; 0; grtd; 1; contiki_collect_send_next_packet.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3560
he; se; 0; grtd; 1; contiki_collect_send_queued_packet.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3688
he; se; 0; grtd; 1; contiki_contikimac_input_packet.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3716
he; se; 0; grtd; 1; contiki_contikimac_powercycle.gr; 100s; 6; 0; 0; 0.00; 0.00; 0.00; 37%; 3864
he; se; 0; grtd; 1; contiki_ctk_ctk_menu_add.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3596
he; se; 0; grtd; 1; contiki_cxmac_input_packet.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3656
he; se; 0; grtd; 1; contiki_dhcpc_dhcpc_init.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 5644
he; se; 0; grtd; 1; contiki_dhcpc_dhcpc_request.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3560
he; se; 0; grtd; 1; contiki_dhcpc_handle_dhcp.gr; 100s; 7; 0; 0; 88.10; 88.00; 0.00; 99%; 4044
he; se; 0; grtd; 1; contiki_httpd-cfs_send_file.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3528
he; se; 0; grtd; 1; contiki_httpd-cfs_send_headers.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3720
he; se; 0; grtd; 1; contiki_ifft_ifft.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3668
he; se; 0; grtd; 1; contiki_ircc_handle_connection.gr; 100s; 5; 0; 0; 0.00; 0.00; 0.00; 37%; 3720
he; se; 0; grtd; 1; contiki_ircc_list_channel.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3592
he; se; 0; grtd; 1; contiki_lpp_dutycycle.gr; 100s; 6; 0; 0; 0.00; 0.00; 0.00; 37%; 3772
he; se; 0; grtd; 1; contiki_lpp_init.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3524
he; se; 0; grtd; 1; contiki_lpp_send_packet.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3680
he; se; 0; grtd; 1; contiki_lpp_send_probe.gr; 100s; 3; 0; 0; 0.01; 0.00; 0.00; 0%; 3584
he; se; 0; grtd; 1; contiki_nullrdc_packet_input.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 5596
he; se; 0; grtd; 1; contiki_polite-announcement_send_timer.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3664
he; se; 0; grtd; 1; contiki_powertrace_add_stats.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3580
he; se; 0; grtd; 1; contiki_powertrace_powertrace_print.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 42%; 3916
he; se; 0; grtd; 1; contiki_process_exit_process.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3596
he; se; 0; grtd; 1; contiki_profile_profile_episode_start.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3528
he; se; 0; grtd; 1; contiki_psock_psock_generator_send.gr; 100s; 5; 0; 0; 0.00; 0.00; 0.00; 0%; 3716
he; se; 0; grtd; 1; contiki_psock_psock_readto.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3620
he; se; 0; grtd; 1; contiki_ringbuf_ringbuf_put.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3568
he; se; 0; grtd; 1; contiki_route-discovery_route_discovery_discover.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3592
he; se; 0; grtd; 1; contiki_rudolph1_rudolph1_open.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 5680
he; se; 0; grtd; 1; contiki_rudolph1_write_data.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3608
he; se; 0; grtd; 1; contiki_serial-line_process_thread_serial_line_process.gr; 100s; 5; 0; 0; 0.00; 0.00; 0.00; 0%; 3612
he; se; 0; grtd; 1; contiki_shell-base64_base64_add_char.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3612
he; se; 0; grtd; 1; contiki_shell-collect-view_process_thread_collect_view_data_process.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3560
he; se; 0; grtd; 1; contiki_shell-netperf_memcpy_misaligned.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3548
he; se; 0; grtd; 1; contiki_shell-ps_process_thread_shell_ps_process.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3576
he; se; 0; grtd; 1; contiki_shell-rime-debug_recv_broadcast.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3736
he; se; 0; grtd; 1; contiki_shell-rime-ping_recv_mesh.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3580
he; se; 0; grtd; 1; contiki_shell-rime_process_thread_shell_send_process.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 5664
he; se; 0; grtd; 1; contiki_shell-rime_recv_collect.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3608
he; se; 0; grtd; 1; contiki_shell-sendtest_read_chunk.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3588
he; se; 0; grtd; 1; contiki_shell-text_process_thread_shell_echo_process.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3512
he; se; 0; grtd; 1; contiki_shell_process_thread_shell_server_process.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3688
he; se; 0; grtd; 1; contiki_shell_shell_register_command.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3660
he; se; 0; grtd; 1; contiki_tcpip_eventhandler.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3616
he; se; 0; grtd; 1; contiki_uip-neighbor_uip_neighbor_add.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3592
he; se; 0; grtd; 1; contiki_uip-neighbor_uip_neighbor_periodic.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3564
he; se; 0; grtd; 1; contiki_uip-over-mesh_recv_data.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 5656
he; se; 0; grtd; 1; contiki_uip_uip_connect.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3724
he; se; 0; grtd; 1; contiki_uip_uip_init.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3584
he; se; 0; grtd; 1; contiki_uip_uip_unlisten.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3652
he; se; 0; grtd; 1; contiki_webclient_senddata.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3668
he; se; 0; grtd; 1; contiki_webclient_webclient_appcall.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 5644
he; se; 0; grtd; 1; dimacs_anna.gr; 100s; 9; 0; 0; 0.00; 0.00; 0.00; 0%; 3724
he; se; 0; grtd; 1; dimacs_fpsol2.i.1-pp.gr; 100s; 73; 0; 124; 100.00; 99.90; 0.00; 99%; 4624
he; se; 0; grtd; 1; dimacs_fpsol2.i.1.gr; 100s; 51; 0; 124; 100.00; 99.89; 0.00; 99%; 4824
he; se; 0; grtd; 1; dimacs_fpsol2.i.3-pp.gr; 100s; 29; 0; 124; 100.00; 99.89; 0.00; 99%; 4232
he; se; 0; grtd; 1; dimacs_fpsol2.i.3.gr; 100s; 32; 0; 124; 100.00; 99.89; 0.00; 99%; 4172
he; se; 0; grtd; 1; dimacs_games120.gr; 100s; 30; 0; 124; 100.00; 99.89; 0.00; 99%; 3784
he; se; 0; grtd; 1; dimacs_homer.gr; 100s; 28; 0; 124; 100.00; 99.90; 0.00; 99%; 3924
he; se; 0; grtd; 1; dimacs_inithx.i.1.gr; 100s; 57; 0; 124; 100.00; 99.90; 0.00; 99%; 5272
he; se; 0; grtd; 1; dimacs_inithx.i.2-pp.gr; 100s; 29; 0; 124; 100.00; 99.90; 0.00; 99%; 4564
he; se; 0; grtd; 1; dimacs_inithx.i.2.gr; 100s; 29; 0; 124; 100.00; 99.90; 0.00; 99%; 4936
he; se; 0; grtd; 1; dimacs_inithx.i.3-pp.gr; 100s; 30; 0; 124; 100.00; 99.89; 0.00; 99%; 4084
he; se; 0; grtd; 1; dimacs_jean.gr; 100s; 8; 0; 0; 0.00; 0.00; 0.00; 0%; 3648
he; se; 0; grtd; 1; dimacs_le450_5a.gr; 100s; 194; 0; 124; 100.02; 99.94; 0.00; 99%; 4396
he; se; 0; grtd; 1; dimacs_le450_5b.gr; 100s; 186; 0; 124; 100.03; 99.94; 0.00; 99%; 4472
he; se; 0; grtd; 1; dimacs_le450_5c.gr; 100s; 211; 0; 124; 100.03; 99.95; 0.00; 99%; 4828
he; se; 0; grtd; 1; dimacs_le450_5d.gr; 100s; 280; 0; 124; 100.05; 100.00; 0.00; 99%; 5164
he; se; 0; grtd; 1; dimacs_le450_15a-pp.gr; 100s; 189; 0; 124; 100.02; 99.94; 0.00; 99%; 4772
he; se; 0; grtd; 1; dimacs_le450_15a.gr; 100s; 192; 0; 124; 100.02; 99.94; 0.00; 99%; 6656
he; se; 0; grtd; 1; dimacs_le450_15b.gr; 100s; 236; 0; 124; 100.03; 99.95; 0.00; 99%; 5092
he; se; 0; grtd; 1; dimacs_le450_15c.gr; 100s; 309; 0; 124; 100.06; 100.02; 0.00; 99%; 6196
he; se; 0; grtd; 1; dimacs_le450_15d.gr; 100s; 237; 0; 124; 100.04; 99.99; 0.00; 99%; 5752
he; se; 0; grtd; 1; dimacs_le450_25a-pp.gr; 100s; 203; 0; 124; 100.02; 99.94; 0.00; 99%; 4852
he; se; 0; grtd; 1; dimacs_le450_25a.gr; 100s; 204; 0; 124; 100.02; 99.94; 0.00; 99%; 4944
he; se; 0; grtd; 1; dimacs_le450_25b-pp.gr; 100s; 158; 0; 124; 100.01; 99.92; 0.00; 99%; 4656
he; se; 0; grtd; 1; dimacs_le450_25b.gr; 100s; 166; 0; 124; 100.02; 99.93; 0.00; 99%; 4724
he; se; 0; grtd; 1; dimacs_le450_25c.gr; 100s; 222; 0; 124; 100.03; 99.97; 0.00; 99%; 5824
he; se; 0; grtd; 1; dimacs_le450_25d.gr; 100s; 298; 0; 124; 100.05; 100.01; 0.00; 99%; 6400
he; se; 0; grtd; 1; dimacs_miles250.gr; 100s; 9; 0; 0; 0.00; 0.00; 0.00; 0%; 3668
he; se; 0; grtd; 1; dimacs_miles750.gr; 100s; 29; 0; 124; 100.00; 99.89; 0.00; 99%; 5912
he; se; 0; grtd; 1; dimacs_miles1000.gr; 100s; 36; 0; 124; 100.00; 99.89; 0.00; 99%; 4020
he; se; 0; grtd; 1; dimacs_mulsol.i.1.gr; 100s; 44; 0; 124; 100.00; 99.89; 0.00; 99%; 3916
he; se; 0; grtd; 1; dimacs_mulsol.i.2.gr; 100s; 30; 0; 124; 100.00; 99.89; 0.00; 99%; 3916
he; se; 0; grtd; 1; dimacs_mulsol.i.3.gr; 100s; 30; 0; 124; 100.00; 99.89; 0.00; 99%; 3828
he; se; 0; grtd; 1; dimacs_mulsol.i.4-pp.gr; 100s; 30; 0; 124; 100.00; 99.89; 0.00; 99%; 3892
he; se; 0; grtd; 1; dimacs_mulsol.i.5-pp.gr; 100s; 30; 0; 0; 2.78; 2.77; 0.00; 99%; 3792
he; se; 0; grtd; 1; dimacs_mulsol.i.5.gr; 100s; 29; 0; 124; 100.00; 99.89; 0.00; 99%; 4024
he; se; 0; grtd; 1; dimacs_myciel5.gr; 100s; 13; 0; 0; 99.71; 99.61; 0.00; 99%; 3588
he; se; 0; grtd; 1; dimacs_myciel6.gr; 100s; 30; 0; 124; 100.00; 99.89; 0.00; 99%; 3812
he; se; 0; grtd; 1; dimacs_queen5_5.gr; 100s; 12; 0; 124; 100.00; 99.89; 0.00; 99%; 3644
he; se; 0; grtd; 1; dimacs_queen6_6.gr; 100s; 21; 0; 124; 100.00; 99.89; 0.00; 99%; 5644
he; se; 0; grtd; 1; dimacs_queen7_7.gr; 100s; 32; 0; 124; 100.00; 99.89; 0.00; 99%; 3712
he; se; 0; grtd; 1; dimacs_queen8_12.gr; 100s; 73; 0; 124; 100.00; 99.89; 0.00; 99%; 3984
he; se; 0; grtd; 1; dimacs_queen9_9.gr; 100s; 63; 0; 124; 100.00; 99.89; 0.00; 99%; 3892
he; se; 0; grtd; 1; dimacs_queen11_11.gr; 100s; 62; 0; 124; 100.00; 99.89; 0.00; 99%; 5940
he; se; 0; grtd; 1; dimacs_queen12_12.gr; 100s; 72; 0; 124; 100.00; 99.89; 0.00; 99%; 6048
he; se; 0; grtd; 1; dimacs_queen13_13.gr; 100s; 73; 0; 124; 100.00; 99.89; 0.00; 99%; 6192
he; se; 0; grtd; 1; dimacs_queen14_14.gr; 100s; 152; 0; 124; 100.01; 99.91; 0.00; 99%; 4460
he; se; 0; grtd; 1; dimacs_queen15_15.gr; 100s; 110; 0; 124; 100.00; 99.90; 0.00; 99%; 4420
he; se; 0; grtd; 1; dimacs_queen16_16.gr; 100s; 143; 0; 124; 100.01; 99.91; 0.00; 99%; 4708
he; se; 0; grtd; 1; dimacs_school1-pp.gr; 100s; 202; 0; 124; 100.02; 99.93; 0.00; 99%; 6492
he; se; 0; grtd; 1; dimacs_school1.gr; 100s; 150; 0; 124; 100.01; 99.92; 0.00; 99%; 5856
he; se; 0; grtd; 1; dimacs_school1_nsh-pp.gr; 100s; 111; 0; 124; 100.01; 99.91; 0.00; 99%; 5340
he; se; 0; grtd; 1; dimacs_school1_nsh.gr; 100s; 106; 0; 124; 100.01; 99.91; 0.00; 99%; 5452
he; se; 0; grtd; 1; dimacs_zeroin.i.2.gr; 100s; 30; 0; 124; 100.00; 99.89; 0.00; 99%; 5932
he; se; 0; grtd; 1; dimacs_zeroin.i.3-pp.gr; 100s; 32; 0; 124; 100.00; 99.89; 0.00; 99%; 3708
he; se; 0; grtd; 1; dimacs_zeroin.i.3.gr; 100s; 31; 0; 124; 100.00; 99.89; 0.00; 99%; 5896
he; se; 0; grtd; 1; fuzix_abort_abort.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3564
he; se; 0; grtd; 1; fuzix_bankfixe_pagemap_alloc.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3564
he; se; 0; grtd; 1; fuzix_clock_gettime_clock_gettime.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3752
he; se; 0; grtd; 1; fuzix_clock_gettime_div10quickm.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3628
he; se; 0; grtd; 1; fuzix_clock_settime_clock_settime.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3544
he; se; 0; grtd; 1; fuzix_devf_fd_transfer.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3648
he; se; 0; grtd; 1; fuzix_devio_bfind.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3636
he; se; 0; grtd; 1; fuzix_devio_kprintf.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3612
he; se; 0; grtd; 1; fuzix_difftime_difftime.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3556
he; se; 0; grtd; 1; fuzix_fgets_fgets.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3552
he; se; 0; grtd; 1; fuzix_filesys_filename.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3704
he; se; 0; grtd; 1; fuzix_filesys_getinode.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3556
he; se; 0; grtd; 1; fuzix_filesys_i_open.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3744
he; se; 0; grtd; 1; fuzix_filesys_newfstab.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3560
he; se; 0; grtd; 1; fuzix_filesys_srch_mt.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3600
he; se; 0; grtd; 1; fuzix_gethostname_gethostname.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3556
he; se; 0; grtd; 1; fuzix_getpass__gets.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3576
he; se; 0; grtd; 1; fuzix_inode_rwsetup.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3584
he; se; 0; grtd; 1; fuzix_malloc___insert_chunk.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3708
he; se; 0; grtd; 1; fuzix_nanosleep_clock_nanosleep.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 5784
he; se; 0; grtd; 1; fuzix_process_getproc.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3632
he; se; 0; grtd; 1; fuzix_qsort__lqsort.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3628
he; se; 0; grtd; 1; fuzix_ran_rand.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3660
he; se; 0; grtd; 1; fuzix_readdir_readdir.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3560
he; se; 0; grtd; 1; fuzix_regexp_regcomp.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3652
he; se; 0; grtd; 1; fuzix_setbuffer_setbuffer.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3656
he; se; 0; grtd; 1; fuzix_setenv_setenv.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3636
he; se; 0; grtd; 1; fuzix_se_ycomp.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3608
he; se; 0; grtd; 1; fuzix_stat_statfix.gr; 100s; 2; 0; 0; 0.00; 0.00; 0.00; 0%; 3608
he; se; 0; grtd; 1; fuzix_syscall_fs2_chown_op.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3548
he; se; 0; grtd; 1; fuzix_syscall_fs2__fchdir.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3532
he; se; 0; grtd; 1; fuzix_syscall_proc__time.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 5724
he; se; 0; grtd; 1; fuzix_sysconf_sysconf.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 5796
he; se; 0; grtd; 1; fuzix_tty_tty_read.gr; 100s; 5; 0; 0; 0.00; 0.00; 0.00; 0%; 5668
he; se; 0; grtd; 1; fuzix_usermem_ugets.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3644
he; se; 0; grtd; 1; fuzix_vfscanf_vfscanf.gr; 100s; 7; 0; 0; 1.69; 1.68; 0.00; 99%; 4284
he; se; 0; grtd; 1; random4reg.gr; 100s; 15; 0; 124; 100.00; 99.89; 0.00; 99%; 3616
he; se; 0; grtd; 1; stdlib_gmtime.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3680
he; se; 0; grtd; 1; stdlib_mktime.gr; 100s; 4; 0; 0; 0.00; 0.00; 0.00; 0%; 3744
he; se; 0; grtd; 1; stdlib_print_format.gr; 100s; 5; 0; 0; 0.01; 0.00; 0.00; 60%; 4052
he; se; 0; grtd; 1; stdlib_sincoshf.gr; 100s; 3; 0; 0; 0.00; 0.00; 0.00; 0%; 3716
he; se; 1; tw-heuristic; 1; 4x12_torusGrid.gr; 100s; 37; 1; 137; 101.00; 0.00; 0.00; 0%; 3068
he; se; 1; tw-heuristic; 1; 6s10.gaifman.gr; 100s; 33903; 0; 124; 100.36; 96.43; 3.82; 99%; 6717616
he; se; 1; tw-heuristic; 1; 6s11-opt.gaifman.gr; 100s; 33279; 0; 124; 100.30; 96.73; 3.46; 99%; 6091932
he; se; 1; tw-heuristic; 1; 6s12.gaifman.gr; 100s; 34036; 0; 124; 100.25; 96.58; 3.55; 99%; 7101528
he; se; 1; tw-heuristic; 1; 8x6_torusGrid.gr; 100s; 38; 0; 124; 100.00; 99.56; 0.33; 99%; 112412
he; se; 1; tw-heuristic; 1; AProVE07-01.gaifman.gr; 100s; 7502; 0; 124; 100.03; 99.51; 0.40; 99%; 749880
he; se; 1; tw-heuristic; 1; AProVE07-03.gaifman.gr; 100s; -1; 2; 137; 101.00; 0.00; 0.00; 0%; 3056
he; se; 1; tw-heuristic; 1; AhrensSzekeresGeneralizedQuadrangleGraph_3.gr; 100s; 21; 0; 0; 14.63; 14.58; 0.02; 99%; 13992
he; se; 1; tw-heuristic; 1; BalancedTree_3,5.gr; 100s; 2; 0; 0; 0.04; 0.03; 0.00; 90%; 3552
he; se; 1; tw-heuristic; 1; BiggsSmithGraph.gr; 100s; 102; 0; 124; 100.09; 97.31; 2.66; 99%; 2264832
he; se; 1; tw-heuristic; 1; BlanusaSecondSnarkGraph.gr; 100s; 7; 0; 0; 1.47; 1.46; 0.00; 99%; 9708
he; se; 1; tw-heuristic; 1; BrinkmannGraph.gr; 100s; 13; 0; 0; 4.12; 4.11; 0.00; 99%; 11368
he; se; 1; tw-heuristic; 1; BrouwerHaemersGraph.gr; 100s; 81; 0; 124; 100.09; 97.63; 2.34; 99%; 2202004
he; se; 1; tw-heuristic; 1; BubbleSortGraph_5.gr; 100s; -1; 2; 137; 101.00; 0.00; 0.00; 0%; 3052
he; se; 1; tw-heuristic; 1; CameronGraph.gr; 100s; 231; 0; 124; 100.30; 94.57; 5.62; 99%; 5679936
he; se; 1; tw-heuristic; 1; Cell120.gr; 100s; -1; 2; 137; 101.00; 0.00; 0.00; 0%; 3112
he; se; 1; tw-heuristic; 1; ChvatalGraph.gr; 100s; 7; 0; 0; 0.45; 0.43; 0.00; 98%; 6712
he; se; 1; tw-heuristic; 1; ClebschGraph.gr; 100s; 11; 0; 0; 1.34; 1.33; 0.00; 99%; 8120
he; se; 1; tw-heuristic; 1; CycleGraph_100.gr; 100s; 100; 0; 124; 100.06; 98.17; 1.78; 99%; 1272140
he; se; 1; tw-heuristic; 1; DejterGraph.gr; 100s; 112; 0; 124; 100.16; 96.59; 3.46; 99%; 3167268
he; se; 1; tw-heuristic; 1; DesarguesGraph.gr; 100s; 9; 0; 0; 2.43; 2.40; 0.01; 99%; 10656
he; se; 1; tw-heuristic; 1; DodecahedralGraph.gr; 100s; 8; 0; 0; 2.43; 2.41; 0.00; 99%; 10772
he; se; 1; tw-heuristic; 1; DorogovtsevGoltsevMendesGraph.gr; 100s; 3; 0; 124; 100.00; 99.89; 0.00; 99%; 21416
he; se; 1; tw-heuristic; 1; DoubleStarSnark.gr; 100s; 13; 0; 0; 19.51; 19.47; 0.01; 99%; 17880
he; se; 1; tw-heuristic; 1; DyckGraph.gr; 100s; 17; 0; 0; 31.64; 31.60; 0.00; 99%; 19728
he; se; 1; tw-heuristic; 1; EUR.gr.xz; 100s; -1; 2; 139; 0.01; 0.00; 0.00; 70%; 3116
he; se; 1; tw-heuristic; 1; ErreraGraph.gr; 100s; 8; 0; 0; 1.63; 1.61; 0.00; 99%; 9360
he; se; 1; tw-heuristic; 1; FibonacciTree_10.gr; 100s; 2; 0; 0; 0.01; 0.00; 0.00; 75%; 3384
